421,www.rwandaparliament.gov.rw,41.74.172.4,-2.00,30.00,RW.RWANDAPARLIAMENT.N1,Rawanda Parliament,rwandaparliament.gov.rw,NOT-SET
422,www.uam.es,150.244.9.237,40.4,-3.68,ES.UAM.N1,Universid Autonoma de Madrid,uam.es,NOT-SET
423,www.ac.lk,192.248.1.164,7,81,LK.AC.N1,Lanka Education And Research Network NREN of Sri Lanka,ac.lk,NOT-SET
424,www.hellenic.ac.zw,196.29.35.76,-17.86,31.03,ZW.HELLENIC.AC.N1,Hellenic School,hellenic.ac.zw,NOT-SET
425,mctest.itep.ru,194.85.69.140,55.750,37.583,RU.ITEP.N1,Moscow Institute for Theoretical and Experimental Physics,itep.ru,B
426,www.umss.edu.bo,200.87.182.20,-17.43,-66.17,BO.UMSS.EDU.N1,University Mayor de San Simon,umss.edu.bo,MB
427,www.vnn.vn,203.162.168.130,21.03,105.85,VN.VNN.N1,Vietnam Net,vnn.vn,NOT-SET
428,www.singtel.com,203.208.248.10,1.37,103.8,SG.SINGTEL.COM.N1,SingTel,singtel.com,NOT-SET
429,www.cuc.edu.ve,201.249.245.167,10.5,-66.92,VE.CUC.EDU.N1,Colegio Universitario de Caracas,cuc.edu.ve,B
430,www.cst.edu.ve,200.6.155.210,10.2,-64.7,VE.CST.EDU.N1,Colegia Santa Teresita,cst.edu.ve,NOT-SET
431,www.ifs.ac.lk,192.248.97.1,7.296,80.635,LK.IFS.AC.N1,Institute of Fundamental Studies,ifs.ac.lk,NOT-SET
432,pinger.ascr.doe.gov,192.73.213.124,39.17,-77.25,GOV.DOE.N8,US Department of Energy HQ,ascr.doe.gov,M
433,www.hut.edu.vn,202.191.57.195,21.01,105.52,VN.HUT.EDU.N1,Hanoi University of Technology,hut.edu.vn,NOT-SET
434,tg.refer.org,41.207.188.10,6.17,1.35,TG.REFER.ORG.N1,Campus Numirique Francophone de Lomi,refer.org,B
435,pinger.cdacmumbai.in,202.141.151.30,18.93,72.85,IN.CDACMUMBAI.N1,Centre for Development of Advanced Computing,cdacmumbai.in,MB
436,www.uia.mx,192.203.177.1,19.42,-99.17,MX.UIA.N1,Universidad Iberoamerica,uia.mx,B
437,mail.neda.af,117.55.192.5,34.5,69.17,AF.NEDA.N1,NEDA TElecommunications,neda.af,NOT-SET
438,www.usep.edu.ph,202.137.113.149,7.1,125.7,PH.USEP.EDU.N1,University of Southeastern Philippines,usep.edu.ph,B
439,www.ait.ac.th,203.159.12.5,13.969,100.62,TH.AIT.AC.N1,Asian Institute of Technology,ait.ac.th,NOT-SET
440,www.rsu.ac.th,110.164.199.217,14.0167,100.73,TH.RSU.AC.N1,Rangsit University,rsu.ac.th,NOT-SET
441,www.tse.com.er,196.200.102.6,15.3336,38.9351,ER.TSE.COM.N1,TSEiNET ISP,tse.com.er,NOT-SET
442,aspu.edu.jo,217.29.240.15,31.95,35.93,JO.ASPU.EDU.N1,Applied Science University,aspu.edu.jo,NOT-SET
443,www.6telecoms.co.tz,41.77.226.4,-6.8133,39.2893,TZ.TELECOM.N1,Six Telecom,6telecoms.co.tz,B
444,om16.omantel.net.om,212.72.1.186,23.59,58.58,OM.NET.OMANTEL.N1,Oman Telecom,omantel.net.om,NOT-SET
445,library.ucb.edu.bh,81.22.17.7,26.217,50.583,BH.UCB.EDU.N1,University College of Bahrain Library,ucb.edh.bh,NOT-SET
446,speedtest.techconcepts.co.za,66.8.85.147,-26.08,27.54,ZA.TECHCONCEPTS.CO.N1,Speedtest South Africa,techconcepts.co.za,NOT-SET
447,dcc.bg,213.167.0.228,42.15,24.75,BG.DCC.N1,Speedtest Bulgaria,dcc.bg,NOT-SET
448,megalan.bg,95.111.55.251,42.42,23.2,BG.MEGALAN.N1,Speedtest Bulgaria,megalan.bg,NOT-SET
449,www.mof.gov.sd,196.202.144.245,15.5881,32.5342,SD.MOF.GOV.N1,Ministry of Finance and Nation al Economy,mof.gov.sd,NOT-SET
450,mail.lttnet.net,62.240.32.4,32.8762,13.1875,LY.LTTNET.NET,Libya Telecom and Technology,lttnet.net.ly,B
451,pinger.nchc.org.tw,140.110.20.230,24.805,120.971,TW.NCHC.ORG.N2,National Center for High Performance Computing,nchc.org.tw,M
452,ongkot.kmutt.ac.th,202.44.8.66,13.681,100.74,TH.KMUTT.AC.N2,King Mongkut's University of Technology,kmutt.ac.th,B
453,speedcheck.liwest.at,212.33.36.190,48.3,14.3,AT.LIWEST.N1,Speedtest Austria,liwest.at,NOT-SET
454,aidabg.net,195.24.54.2,41.36,25.64,BG.AIDABG.NET.N1,Speedtest Bulgaria,aidabg.net,NOT-SET
455,speedtest-roubaix.snsci.net,91.121.112.28,50.41,3.11,FR.SPEEDTEST.SNSCI.NET.N1,Speedtest France,speedtest.snsci.net,NOT-SET
456,speedtest.ontelecoms.gr,91.132.5.198,37.98,23.73,GR.ONETELECOMS.N1,Speedtest Greece,ontelecoms.gr,NOT-SET
457,speedtest.tsl.gr,147.52.17.45,35.2,25.8,GR.TSL.N1,Speedtest Greece,tsl.gr,NOT-SET
458,westnet.ie,78.153.203.102,53.26,-6.25,IE.WESTNET.N1,Speedtest Ireland,westnet.ie,NOT-SET
459,speedtest.airwire.ie,195.222.111.223,53.27,-9.04,IE.AIRWIRE.N1,Speedtest Ireland,airwire.ie,NOT-SET
460,fwi.ie,82.195.146.32,52.67,-8.62,IE.FWI.N1,Speedtest Ireland,fwi.ie,NOT-SET
461,prime.edu.np,202.52.0.9,27.45,85.20,NP.PRIME.EDU.N1,Prime College,prime.edu.np,NOT-SET
462,www.tresor.ga,217.77.72.249,0.3901,9.4544,GA.TRESOR.N1,Tresorerie Generale du Gabon, Libreville,tresor.ga,B
463,www.afe.mr,82.151.64.110,18.08,-15.97,MR.AFE.N1,AGIR EN FAVEUR DE  L'ENVIRONNEMENT (A.F.E),afe.mr,B
464,linhost2.utic.net.ba,195.130.35.104,43.85,18.383,BA.UTIC.NET.N1,University Teleinformatic Center,utic.net.ba,B
465,speedtest.orangemali.net,196.200.80.4,12.39,-8,ML.ORNGEMALI.NET.N1,Speedtest Mali,orangemali.net,NOT-SET
466,speedtest.rack66.com,85.88.55.41,50.4,4.22,BE.RACK66.COM.N1,Speedtest Belgium,rack66.com,NOT-SET
467,speedtest2.giganet.hu,193.138.125.61,47.95,21.72,HU.GIGANET.N1,Speedtest Hungary,giganet.hu,NOT-SET
468,speedtest.dsl.li,82.117.0.15,47.22,9.53,LI.DSL.N1,Speedtest Liechtenstein,dsl.li,NOT-SET
469,speedtest.kis.lt,193.0.251.8,54.14,23.16,LT.WEB0.KIS.N1,Speedtest Lithuania,web0.kis.lt,NOT-SET
470,speed.chassco.net,112.78.219.248,48.15,17.12,SK.CHASSCO.NET.N1,Speedtest Slovak Republic,chassco.net,NOT-SET
471,speedtest.servihosting.es,84.232.1.9,38.28,0.47,ES.SERVIHOSTING.N1,Speedtest Spain,servihosting.es,NOT-SET
472,pinger.es.net,198.128.3.19,37.873,-122.267,GOV.ESNET.NOC.N4,ESnet NOC,es.net,M
473,mail.fcien.edu.uy,164.73.80.11,-34.86,-56.17,UY.FCIEN.EDU.N2,Facultad de Ciencias, Universidad de la Republica,fcien.edu.uy,NOT-SET
474,speedtest.ratiokontakt.de,212.63.133.222,49.27,11.5,DE.RATIOKONTAKT.N1,Speedtest Germany,ratiokontakt.de,NOT-SET
475,speedtest.starnet.md,77.67.73.222,47.01,28.87,MD.STARNET.N1,Speedtest Moldova,starnet.md,NOT-SET
476,gbps.no,213.158.230.10,59.56,10.45,NO.GBPS.N1,Speedtest Norway,gbps.no,NOT-SET
477,speed.alienstation.ro,89.115.178.1,44.18,28.65,RO.ALIENSTATION.N1,Speedtest Romania,alienstation.ro,NOT-SET
478,speedtest.bitcom.com.br,187.63.191.2,-28.91,-51.61,BR.BITCOM.COM.N1,Speedtest Brazil,bitcom.com.br,NOT-SET
479,gua.amnetdatos.net,200.30.144.3,14.38,-90.33,GT.AMNETDATOS.NET.N1,Speedtest Guatemala,amnetdatos.net,NOT-SET
480,speedtest.cablecolor.hn,190.92.1.5,14.08,-87.22,HN.CABLECOLOR.N1,Speedtest Honduras,cablecolor.hn,NOT-SET
481,namunu.learn.ac.lk,192.248.1.161,6.94,79.85,LK.LEARN.AC.N1,Lanka Education And Research Network,learn.ac.lk,B
482,www-05.nexus.ao,41.221.254.23,-8.84,13.23,AO.NEXUS.N1,Nexus Telecom Angola,nexus.ao,B
483,www.nic.ci,213.136.100.82,5.3411,-4.0281,CI.NIC.N1,Network Information Center,nic.ci,B
484,speedtest.ivory.azstarnet.az,89.147.255.10,40.4,49.88,AZ.IVORY.AZSTARNET.N1,Speedtest Azerbaijan,ivory.azstarnet.az,NOT-SET
485,web-a.lvdats.lv,93.177.237.245,57.61,24.83,LV.WEB-A-LVDATS.N1,Speedtest Latvia,web-a.lvdats.lv,B
486,sopee.net,62.87.220.34,51.07,17.02,PL.SOPEE.NET.N1,Speedtest Poland,sopee.net,NOT-SET
487,speedtest.tmnet.se,84.243.62.5,55.35,13.52,SE.TMNET.N1,Speedtest Sweden,tmnet.se,NOT-SET
488,speedtest.bbmax.co.uk,85.233.160.167,51.3,0.07,UK.BBMAX.CO.N1,Speedtest United Kingdom,bbmax.co.uk,NOT-SET
489,speedtest.amnetdatos.com.ni,165.98.132.8,12.14,-86.25,NI.AMNETDATOS.COM.N1,Speedtest Nicaragua,amnetdatos.com.ni,NOT-SET
490,www.seua.am,217.113.19.67,40.1811,44.5136,AM.SEUA.N1,State Engineering University of Armenia,seua.am,NOT-SET
491,ns1.zu.ae,195.229.145.4,24.47,54.37,AE.ZU.AC.N2,Zayed University - Name server,zu.ac.ae,NOT-SET
492,internet.fo,212.55.32.93,62,-6.47,FO.INTERNET.N1,Speedtest Faroe Islands,internet.fo,NOT-SET
493,fin-mta.net,188.117.42.132,60.27,22.16,FI.FIN-MTA.NET.N1,Speedtest Finland,fin-mta.net,NOT-SET
494,speed.unidata.it,217.72.110.80,41.45,12.3,IT.UNIDATA.N1,Speedtest Italy,unidata.it,NOT-SET
495,speedtest.net.pl,83.170.87.75,52.13,21,PL.SPEEDTEST.NET.N1,Speedtest Poland,speedtest.net.pl,NOT-SET
496,ftp.evoda.ro,89.32.43.250,44.25,26.06,RO.FTP.EVODA.N1,Speedtest Romania,ftp.evoda.ro,NOT-SET
497,speedtest.eglue.biz,212.18.63.105,46.63,15.39,SI.EGLUE.BIZ.N1,Speedtest Slovenia,eglue.biz,NOT-SET
498,www.inetvr.com.br,187.45.195.191,-23.12,-47.17,BR.INETVR.COM.N1,Speedtest Brazil,inetvr.com.br,NOT-SET
499,costaricaservers.com,200.122.160.20,9.93,-84.08,CR.COSTARICASERVERS.COM.N1,Speedtest Costa Rica,costaricaservers.com,NOT-SET
500,speedtest.grupoamnet.net,200.13.161.170,13.71,-89.2,SV.GRUPOAMNET.NET.N1,Speedtest El Salvador,grupoamnet.net,NOT-SET
501,gibnet.gi,195.166.192.7,36.133,-5.35,GI.GIBNET.N1,GibNet,gibnet.gi,NOT-SET
502,web.africaonline.co.sz,212.85.220.18,-26.5,31.5,SZ.AFRICAONLINE.CO.N1,Africa Online Swaziland,africaonline.co.sz,NOT-SET
503,mail.qanet.gm,196.46.232.3,13.467,-16.567,GM.QANET.N1,QuantumNET,qanet.gm,B
504,mail.comium.com.lr,66.178.57.17,6.311,-10.804,LR.COMIUM.COM.N1,Comium Liberia Telecom,comium.com.lr,NOT-SET
505,mail.africell.sl,41.223.133.25,8.5,-11.5,SL.AFRICELL.N1,Africell Cellular,africell.sl,NOT-SET
506,www.kall.fo,80.77.128.9,62.017,-6.767,FO.KALL.N1,Kall Cellular,kall.fo,NOT-SET
507,www.uda.ad,194.158.78.228,42.5,1.517,AD.UDA.N1,University of Andorra,uda.ad,NOT-SET
508,www.belnet.net,193.190.130.15,50.833,4.333,BE.BELNET.NET.N1,Belnet,belnet.net,NOT-SET
509,ns1.priorweb.be,62.182.60.69,51,3.75,BE.PRIORWEB.N1,PriorWeb web hosting,priorweb.be,NOT-SET
510,www.tpn.bg,195.138.148.2,42.683,23.317,BG.TPN.N1,Telecom Partners Network Bulgaria,tpn.bg,NOT-SET
511,www.rtu.lv,213.175.89.169,56.95,24.1,LV.RTU.N1,Riga Technical University,rtu.lv,NOT-SET
512,ns1.restena.lu,158.64.1.23,49.75,6.167,LU.RESTENA.N1,Research and Education Network Luxembourg,restena.lu,NOT-SET
513,193.222.119.6,193.222.119.6,47.133,9.517,LI.LLV.N1,llv.li router,llv.li,NOT-SET
514,www.asm.md,193.226.65.35,47.006,28.858,MD.ASM.N2,Academy of Science Moldova,asm.md,NOT-SET
515,www.absrsm.sm,194.183.95.35,43.767,12.417,SM.ABSRSM.N1,Banking Assoc. of San Marino,absrsm.sm,NOT-SET
516,az-ix.net,62.212.244.7,40.4,49.88,AZ.AZ-IX.NET.N1,Speedtest Azerbaijan,az-ix.net,B
517,fyllingenfotball.no,83.143.81.174,59.9167,10.75,NO.FYLLINGENFOTBALL.N1,Fylling Football,fyllingenfotball.no,NOT-SET
518,gjerrigknarken.no,81.27.32.133,60.39,5.32,NO.GJERRIGKNARKEN.N1,GJERRIGKNARKEN,gjerrigknarken.no,NOT-SET
519,aol1.albaniaonline.net,217.24.240.66,41.19,20.18,AL.ALBANIAONLINE.NET.N1,Albanian Paliament,albaniaonline.net,B
520,avp.gov.al,109.69.2.189,41.3,19.8,AL.GOV.AVP.N1,Public Procurement Advocate,avp.gov.al,NOT-SET
521,espg.upt.edu.pe,200.48.211.49,-16.39,-71.53,PE.EDU.UPT.N1,Graduate School of UPT,upt.edu.pe,NOT-SET
522,www.amharainfo.gov.et,213.55.85.226,11.608,37.3216,ET.AMHARAINFO.GOV.N1,Amhara National Regional State Bureau of Information,,amharainfo.gov.et,NOT-SET
523,www.aazimbabwe.co.zw,196.201.17.235,-17.818,31.045,ZW.AAZIMBABWE.CO.N1,Automobile Association of Zimbabwe,aazimbabwe.co.zw,NOT-SET
524,ns1.unikin.cd,41.242.128.132,-4.4194,15.3097,CD.UNIKIN.N2,Universite de Kinshasa,unikin.cd,NOT-SET
525,www.ictp.tv,140.105.28.116,45.70749,13.716527,IT.ICTP.N3,ICTP Diploma Course Online,ictp.tv,NOT-SET
526,www.kcn.unima.mw,196.45.188.25,-15.8027,35.0217,MW.KCN.UNIMA.N1,Kamuza College of Nursing,kcn.unima.mw,B
527,gplhost.co.il,117.121.245.9,32.99,34.79,IL.GPLHOST.CO.N1,Speedtest Israel,gplhost.co.il,NOT-SET
528,speedtest.sahara.com.sa,212.76.68.93,26.58,50.03,SA.SPEEDTEST.SAHARA.COM.N1,Speedtest Saudi Arabia,speedtest.sahara.com.sa,NOT-SET
529,speed.airnet.net.nz,202.137.240.186,-39.29,176.55,NZ.AIRNET.NET.N1,Speedtest New Zealand,airnet.net.nz,NOT-SET
530,speedtest.sby.dnet.net.id,202.148.11.34,-7.14,112.44,ID.DNET.NET.N1,Speedtest Indonesia,dnet.net.id,B
531,iepm-resp.slac.stanford.edu,134.79.104.81,37.41,-122.20,EDU.SLAC.STANFORD.N14,Stanford Linear Accelerator Center,slac.stanford.edu,I
532,iepmbw.twaren.net,211.79.63.77,24.7812,120.993,NET.TWAREN.N1,Taiwan Advanced Research and Education Network,twaren.net,NOT-SET
533,ccp.si,193.2.242.162,46.05,14.5,SI.CCP.N1,Cultural Contact Point Slovania,ccp.si,NOT-SET
534,www.adu.mr,82.151.72.2,18.087,-15.976,MR.ADU.N1,Agence de Developpment KUmain,adu.mr,NOT-SET
535,www.bacim.mr,82.151.72.218,18.086,-15.975,MR.BACIM.N1,Bacim Bank,bacim.mr,NOT-SET
536,monitor.scarlet.an,190.2.128.86,12.7,-68.56,AN.SCARLET.N1,Speedtest Dominican Republic,scarlet.an,NOT-SET
537,speedtest.com.sg,202.150.221.170,1.17,103.51,SG.SPEEDTEST.COM.N1,Speedtest Singapore,speedtest.com.sg,NOT-SET
538,www.lsx.com.la,202.62.101.207,17.9667,102.6,LA.LSX.N1,Lao Securities Exchange,lsx.com.la,NOT-SET
539,webmail.izi.re,80.69.208.114,-20.87,55.47,RE.IZI.N1,IZI webmail,izi.re,NOT-SET
540,wwwinfo.jinr.ru,159.93.39.8,55.750,37.583,RU.DUBNA.N2,Joint Institute for Nuclear Research,dubna.su,NOT-SET
541,syd-a-ext1.aarnet.net.au,202.158.196.134,-33.8835,151.2011,AU.AARNET.SYDNEY.NET,AARNet IPv6 Broker Service,aarnet.net.au,NOT-SET
542,elearning.braeburn.ac.ke,196.200.30.12,-1.28,36.81,KE.AC.BRAEBURN,Elearning Braeburn,braeburn.ac.ke,NOT-SET
543,transexpress.com.ni,190.53.38.218,12.15,-86.26,NI.COM.TRANSEXPRESS.N1,Trans Express,transexpress.com.ni,NOT-SET
544,cepad.org.ni,63.245.25.2,12.15,-86.26,NI.ORG.CEPAD.N1,CEPAD,cepad.org.ni,NOT-SET
545,movie.zing.vn,222.255.122.28,19.75,105.3166,VN.ZING.MOVIE.N1,Zing Movies,zing.vn,NOT-SET
546,melspeed.intervolve.com.au,122.100.4.228,-37.98,145.12,AU.INTERVOLVE.MELBOURNE.COM.N1,Speedtest Australia,intervolve.com.au,NOT-SET
547,nmsapps.bigair.net.au,202.171.190.50,-33.7,151.2,AU.NMSAPPS.BIGAIR.NET.N1,Speedtest Australia,nmsapps.bigair.net.au,NOT-SET
548,speedtest.meganets.ru,89.108.108.111,55.15,37.57,RU.SPEEDTEST.MEGANETS.N1,Speedtest Russia,speedtest.meganets.ru,NOT-SET
549,datautama.net.id,203.89.24.34,-6.9667,110.4167,ID.DATAUTAMA.NET.N1,Speedtest Indonesia,datautama.net.id,NOT-SET
550,www.mod.gov.af,81.85.243.66,34.5167,69.1833,AF.MOD.GOV.AF,Afghan National Army,mod.gov.af,B
551,pinger.arn.dz,193.194.81.48,36.7631,3.0506,DZ.ARN.N3,Academic and Research Network,arn.dz,M
552,bowlingzveza.si,82.149.22.114,46.5547,15.6467,SI.BOWLINGZVEZA.N1,Bowling Association of Slovenia,bowlingzveza.si,NOT-SET
553,admision.unsch.edu.pe,200.121.72.187,-12.05,-77.05,PE.EDU.UNSCH,Universidad Nacional de San Cristobal de Huamanga,unsch.edu.pe,NOT-SET
554,hunnas.learn.ac.lk,192.248.1.165,6.9354,79.8470,LK.LEARN.AC.N2,Lanka Education And Research Network,learn.ac.lk,M
555,st.netbynet.ru,79.120.31.237,55.15,37.57,RU.ST.NETBYNET.N1,Speedtest Russia,st.netbynet.ru,NOT-SET
556,speedtest.hns.net.in,120.88.46.30,18.96,72.82,IN.HNS.NET.N1,Speedtest India,hns.net.in,NOT-SET
557,www.officedubacbenin.bj,81.91.236.77,6.35,2.433,BJ.OFFICEDUBACBENIN.N1,Office Du Bac, Benin,officedubacbenin.bj,NOT-SET
558,www.ppesa.gov.et,213.55.76.98,8,38,ET.PPESA.GOV.N1,Ethiopian Privatization and Public Enterprises Supervising Agency,ppesa.gov.et,NOT-SET
559,www.paynet.co.zw,196.44.186.219,-18.35,29.9167,ZW.PAYNET.CO.N1,PaynetSwitch,paynet.co.zw,NOT-SET
560,www.cuc.ac.cr,190.112.221.83,9.8616,-83.9258,CR.CUC.AC.N1,Colegio Universitarios de Cartago,cuc.ac.c,B
561,btc.bw,168.167.168.34,-24.646,25.9119,BW.BTC.N1,Botswana Telecommunications Corporation,btc.bw,NOT-SET
562,speedtest.bigtelecom.ru,87.255.1.133,55.83,37.06,RU.BiGTELECOM.N1,Speedtest Russia,bigtelecom.ru,NOT-SET
563,web.hepgrid.uerj.br,200.143.196.20,-22.9799,-43.2035,BR.HEPGRID.UERJ.N2,Universidade do Estado do Rio de Janeiro,uerj.br,M
564,www.cnss.ga,41.211.191.124,0.3833,9.45,GA.CNSS.N1,Caisse Nationale de Securite Social,cnss.ga,NOT-SET
565,mail.unza.zm,196.46.196.4,-15.417,28.2833,ZM.UNZA.N3,University of Zambia,unza.zm,NOT-SET
566,speedtest.isp.qa,82.148.96.85,25.3,51.52,QA.ISP.N1,Speedtest Qatar,isp.qa,NOT-SET
567,speedtest.wxnz.net,58.28.13.209,-36.87,174.77,NZ.SPEEDTEST.WXNZ.NET.N1,Speedtest New Zealand,speedtest.wxnz.net,NOT-SET
568,zz.nullwave.ru,217.70.119.254,55.04,82.93,RU.NULLWAVE.N1,Speedtest Russia,nullwave.ru,NOT-SET
569,speedtest.biznetnetworks.com,203.142.69.190,-6.17,106.83,ID.SPEEDTEST.BEZNETNETWORKS.COM.N1,Speedtest Indonesia,speedtest.biznetnetworks.com,NOT-SET
570,www.ocesb.com.my,202.73.10.4,3.54,101.89,MY.OCESB.COM.N2,Speedtest Malaysia,ocesb.com.my,NOT-SET
571,borsu20.cenbg.in2p3.fr,134.158.119.10,48.68,1.1,FR.IN2P3.N8,N2P3,in2p3.fr,NOT-SET
572,www.lechwe.sch.zm,81.199.193.4,-12.817,28.2,ZM.LECHWE.SCH.N1,Lechwe Education Trust,lechwe.sch.zm,NOT-SET
573,ping.riken.jp,134.160.4.17,35.700,139.767,JP.RIKEN.N3,The Institute of Physical and Chemical Research,riken.jp,MB
574,www.gbs.cd,217.171.88.141,-4.3,15.3,CD.GBS.N1,Global Broadband Solution,gbs.cd,NOT-SET
575,www.dut.ac.za,196.35.150.170,-29.851,31.0114,ZA.DUT.AC.N1,Durban University of Technology,dut.ac.za,NOT-SET
576,www.acrossafricatours.co.zw,217.15.120.13,-17.818,31.045,ZW.ACROSSAFRICATOURS.CO.N2,Across Africa Tours,acrossafricatours.co.zw,NOT-SET
577,www.na.gov.la,115.84.70.203,17.9667,102.6,LA.NA.GOV.N1,National Assembly of the Lao People's Democratic Republic,na.gov.la,NOT-SET
578,www.president.kg,212.42.119.16,42.8731,74.6003,KG.PRESIDENT.N1,President of the Kyrghz Republic,president.kg,NOT-SET
579,cobra.unza.zm,196.46.196.5,-15.3915,28.329,ZM.UNZA.N8,University of Zambia,unza.zm,NOT-SET
580,pinger.cern.ch,192.91.244.6,46.232496,6.045914,CH.CERN.N20,CERN,cern.ch,M
581,bne-a-ext1.aarnet.net.au,202.158.195.196,-27.4985,153.014,AU.AARNET.BRISBANE.NET,AARNET PoP  Brisbane,aarnet.net.au,B
582,www.cut.edu.lb,89.108.129.100,33.8719,35.5097,LB.CUT.EDU.N1,Centre Universitaire de Technologie de Tripoli,cut.edu.lb,B
583,www.sabah.com.my,27.0.4.20,5.9832,116.0666,MY.SABAH.COM.N1,Sabah Commercial Network,sabah.com.my,NOT-SET
584,www.nwu.ac.za,143.160.36.150,-26.71,27.1,ZA.AC.NWU.N1,North-West University,nwu.ac.za,NOT-SET
585,library.uonbi.ac.ke,41.204.186.26,-1.28,36.8162,KE.UONBI.AC.N2,Library of the University of Nairobi,uonbi.ac.ke,NOT-SET
586,pinger.unesp.br,200.145.255.41,-23.55,-46.63,BR.UNESP.N1,University of Sao Paulo,unesp.br,MB
587,www.nomad.mu,196.46.59.13,-20.1856,57.477,MU.NOMAD.N1,Nomad,nomad.mu,NOT-SET
588,www.mcss.sc,41.86.46.5,-4.6167,55.45,SC.MCSS.N1,Marine Conservation Society,mcss.sc,NOT-SET
589,www.ruh.ac.lk,192.248.48.3,5.9478,80.5434,LK.RUH.AC.N1,University of Ruhuna,ruh.ac.lk,NOT-SET
590,www.leo.co.ls,64.57.112.1,-29.3167,27.483,LS.LEO.CO.N1,Leo Internet Service Provider,leo.co.ls,NOT-SET
591,www.lonab.bf,206.82.130.77,12.3702,-1.5247,BF.LONAB.N1,Loterie Nationale Burkinabe,lonab.bf,NOT-SET
592,www.agpe.ma,212.217.0.30,34.0253,-6.8361,MA.AGPE.N1,Association due Gharb pour la Protection de L'Envirronment.,agpe.ma,B
593,www.aerodept.edu.ly,62.240.36.40,32.8762,13.187,LY.AERODEPT.EDU.N1,Al-Fateh University, Aeronautical Engineering Department,aerodept.edu.ly,NOT-SET
594,pinger.uet.edu.pk,111.68.98.132,31.58,74.36,PK.UET.EDU.N2,University of Engineering and Technology,uet.edu.pk,M
595,per-a-ext1.aarnet.net.au,202.158.195.4,-31.9559,115.8595,AU.AARNET.PERTH.NET,AARNET PoP Perth,aarnet.net.au,B
596,www.helwan.edu.eg,193.227.34.41,29.8661,31.3189,EG.HELWAN.EDU.N1,University of Helwan,helwan.edu.eg,NOT-SET
597,121.52.144.65,121.52.144.65,34.0670,71.9907,PK.NUST.CAE.N2,College of Aeronautical Engineering,121.52.144.65,NOT-SET
598,www.nren.net.np,202.52.0.2,27.7056,85.3303,NP.NREN.NET.N2,Nepal REserach and Education Network,nren.net.np,B
599,pinger.uettaxila.edu.pk,111.68.98.132,33.767897,72.825875,PK.UETTAXILA.EDU.N1,University of Engineering and Technology Taxila,uettaxila.edu.pk,M
600,www.unyp.cz,178.238.38.35,50.0762,14.4305,CZ.UNYP.N1,University of New York, Prague,unyp.cz,NOT-SET
601,sagrid.ac.za,196.21.182.2,-29.16,26.2,ZA.SAGRID.AC.N1,South African National Compute Grid,sagrid.ac.za,NOT-SET
602,www.banjuldiocese.gm,212.60.76.13,13.453,-16.5775,GM.BANJULDIOCESE.N1,Catholic Diocese of Banjul,banjuldiocese.gm,NOT-SET
603,www.laotrade.org.la,202.62.103.120,17.9667,102.6,LA.LAOTRADE.ORG.N1,Ministry of Trade and Commerce,laotrade.org.la,NOT-SET
604,gt-medicionesuy.rau.edu.uy,164.73.128.145,-34.883,-56.183,UY.RAU.EDU,gt-medicionesuy.rau.edu.uy,rau.edu.uy,NOT-SET
605,t2-monitor.ultralight.org,192.84.86.114,34.1383,-118.1244,ORG.CALTECH.ULTRALIGHT.N1,Caltech HEP Ultralight,,ultralight.org,M
606,mon01.nren.net.np,202.52.0.3,27.77911,85.36836,NP.NREN.NET.N1,Nepal Research and Education Network,nren.net.np,NOT-SET
607,www.cnp.me,213.149.105.8,42.4420,19.2615,ME.CNP.N1,Montenegrin National Theatre,cnp.me,NOT-SET
608,www.cvut.cz,147.32.3.39,50.0878,14.4205,CZ.CVUT.N1,Czech Technical University,cvut.cz,NOT-SET
609,monitor.seecs.edu.pk,111.68.101.10,33.642886,72.990525,PK.SEECS.EDU.N2,School of Electrical Engineering and Computer Sciences, NUST,seecs.edu.pk,MB
610,www.unilag.edu.ng,196.45.48.50,6.453,3.3958,NG.UNILAG.EDU.N1,University of Lagos,unilag.edu.ng,B
611,www.agetur.bj,81.91.225.90,6.35,2.4333,BJ.AGETUR.N1,Agence d'Execution des travaux Urbains,agetur.bj,NOT-SET
612,www.inet.sy,91.144.8.211,33.5,36.3,SY.INET.N1,iNET Internet Service Provider 2006-2011,inet.sy,NOT-SET
613,www.lesotho.gov.ls,41.203.191.3,-29.3167,27.483,LS.LESOTHO.GOV.N1,Ministry of Communications,lesotho.gov.ls,B
614,pinger.nwfpuet.edu.pk,121.52.147.71,34.0017,71.4855,PK.NWFPUET.EDU.N1,University of Engineering and Technology Peshawar,nwfpuet.edu.pk,M
615,npm.neduet.edu.pk,111.68.110.8,24.8934,67.0281,PK.NEDUET.EDU.N1,NED University of Engineering & Technology, Karachi,neduet.edu.pk,M
616,www.acmad.ne,41.138.57.34,13.5167,2.1167,NE.ACMAD.N1,African Centre of Meteorological Application for Development,acmad.ne,NOT-SET
617,hepls01.phys.uvic.ca,142.104.61.89,48.43,-123.35,CA.UVIC.N5,University of Victoria,uvic.ca,NOT-SET
618,www.nmmu.ac.za,192.96.15.244,-33.9667,25.58,ZA.AC.NMMU.N1,Nelson Mandela Metropolitan University,nmmu.ac.za,NOT-SET
619,www.ku.ac.ke,194.201.253.8,-1.182,36.9279,KE.KU.AC.N2,Kenyatta University,ku.ac.ke,NOT-SET
